FC18317,IN0910017431,SC Kasarwakala,426598
FC18318,IN0910026607,SC Kasarwakhurd,426599
FC18326,IN0910017432,SC Titolli,426600
FC18311,IN0910017434,SC Artee,426606
FC18314,IN0910026609,SC Beenda,426605
FC18328,IN0910017396,SC Ailum,426619
FC18334,IN0910026584,SC Biral,426622
FC18357,IN0910026585,SC Nala,426618
FC18353,IN0910017399,SC Lisadh,426630
FC18343,IN0910017400,SC Hasanpur,426631
FC18329,IN0910017402,SC Aldi,474033
FC18330,IN0910017403,SC Asadpur Jidana,426615
FC18339,IN0910017404,SC Fugana,426627
FC18349,IN0910017406,SC Kharad,426628
FC18347,IN0910017407,SC Karoda Mahajan,426629
FC18348,IN0910017408,SC Khandrawali,474036
FC18346,IN0910026589,SC Jasala,426633
FC18340,IN0910017447,SC Gangeru,426612
FC18345,IN0910017449,SC Issopurteel,474035
FC18342,IN0910017450,SC Ghasoli,426617
FC18341,IN0910017453,SC Garhi Daulat,426614
FC18351,IN0910028489,SC Kiwana,426637
FC18361,IN0910017455,SC Sarnavali,426632
FC18362,IN0910028490,SC Sunna,426626
FC18337,IN0910028491,SC Dungar,426625
FC18359,IN0910028492,SC Rajpur,426624
FC18338,IN0910017457,SC Durgan Pur,426623
FC18355,IN0910017461,SC Malakpur,426616
FC18335,IN0910017465,SC Kandhla,426642
FC18333,IN0910028493,SC Bharsi,426620
FC18331,IN0910017459,SC Bhabhisa,426640
FC18344,IN0910028503,SC Hurmaj Pur,426639
FC18360,IN0910017491,SC Rasool Pur,426635
FC18358,IN0910017493,SC Panjokhra,426634
FC18354,IN0910017495,SC Makhmoolpur,426638
FC18350,IN0910017496,SC Khera Kurtan,426613
FC18352,IN0910017497,SC K Main Centre,426641
FC18332,IN0910028504,SC Bhanera,426621
FC18336,IN0910017498,SC Dundakhera,474034
FC18356,IN0910017499,SC Meemla,426636
FC18367,IN0910017351,SC Bhaju 1,426650
FC18380,IN0910017353,SC Lakh 2,426660
FC18379,IN0910026570,SC Lakh 1,426659
FC18363,IN0910017355,SC Bahawari,426655
FC18371,IN0910017356,SC Goharni,426664
FC18383,IN0910017357,SC Silawer,426663
FC18382,IN0910017359,SC Sikka,426666
FC18365,IN0910017360,SC Banat,426647
FC18373,IN0910017361,SC Hathi Karoda,426646
FC18369,IN0910017362,SC Butrada,426654
FC18384,IN0910017365,SC Simbhalka,426657
FC18374,IN0910026574,SC Jhal,426656
FC18375,IN0910026576,SC Kabarot,426661
FC18376,IN0910017378,SC Khrerikarmu,426648
FC18381,IN0910026577,SC Lilon,426649
FC18364,IN0910026580,SC Balwa,426658
FC18368,IN0910026593,SC Bhaju 2,426651
FC18385,IN0910017409,SC Sonta,426653
FC18370,IN0910017410,SC Chunsa,426652
FC18378,IN0910017411,SC Kurmali,426645
FC18372,IN0910017412,SC Goharpur,426644
FC18377,IN0910026595,SC Kudana,426643
FC18366,IN0910017414,SC Bhaiswal,426665
FC18411,IN0910017389,SC Thanabhawan Town,426667
FC18406,IN0910028225,SC Mullanpur Masavi,426673
FC18389,IN0910017390,SC Bhaisani Islampur,426690
FC18403,IN0910017391,SC Kutubgargh,426693
FC18394,IN0910017392,SC Gogma,426692
FC18390,IN0910017393,SC Bhandora,426691
FC18388,IN0910017395,SC Bantikhera,426689
FC18400,IN0910026611,SC Kadargargh,426672
FC18404,IN0910017435,SC Luhari,426671
FC18407,IN0910028488,SC Nagal,426670
FC18398,IN0910017439,SC Jalalabad Town,426668
FC18392,IN0910017441,SC Chandena Mal,426669
FC18386,IN0910017443,SC Ahmadpur,426676
FC18401,IN0910017462,SC Kaidi,426683
FC18396,IN0910028495,SC Hind,426682
FC18387,IN0910028497,SC Babri,426688
FC18409,IN0910028498,SC Saihanjni,426680
FC18393,IN0910028499,SC Gandevra,426679
FC18399,IN0910017477,SC Kachchigarghi,426674
FC18397,IN0910017479,SC Jafarpur,426678
FC18412,IN0910028500,SC Yarpur,426686
FC18408,IN0910028501,SC Naijal,426685
FC18395,IN0910017485,SC Harar Fatehpur,426681
FC18410,IN0910017487,SC Sonta Rasulpur,426684
FC18402,IN0910028502,SC Khanpur,426675
FC18391,IN0910017489,SC Bhanerudda,426677
FC18423,IN0910017368,SC Garhi Pukhta,425693
FC18425,IN0910017369,SC Hasanpur,473266
FC18433,IN0910017370,SC Maalendi,425642
FC18441,IN0910017371,SC Taprana,425636
FC18444,IN0910017372,SC Ved Khedi,425630
FC18434,IN0910017373,SC Mansura,425559
FC18438,IN0910017374,SC Sikanderpur,425633
FC18436,IN0910017376,SC Pindora,425682
FC18418,IN0910017377,SC Bina Majra,425691
FC18443,IN0910017415,SC UNN,425534
FC18421,IN0910017416,SC Gagore,425537
FC18435,IN0910017417,SC Mundate,425535
FC18430,IN0910017418,SC Khedi Khusnan,425545
FC18424,IN0910017419,SC Ghadhi Hassanpur,425541
FC18419,IN0910017421,SC Chousana,425540
FC18415,IN0910017422,SC Bharibharatpur,473265
FC18431,IN0910026597,SC Khodsama,425542
FC18414,IN0910026599,SC Balla Majra,425539
FC18442,IN0910026601,SC Toda,425536
FC18422,IN0910017423,SC Ganaga Rampur,425544
FC18426,IN0910017424,SC Hatchouya,425680
FC18437,IN0910017425,SC Purmafhi,425641
FC18440,IN0910026603,SC Tana,425634
FC18432,IN0910026605,SC Laprana,425638
FC18427,IN0910028219,SC Jamaalpur  Jhinjana,425631
FC18416,IN0910017426,SC Bibipur,425690
FC18420,IN0910017466,SC Dullakhedi,425677
FC18439,IN0910017469,SC Singra,425627
FC18413,IN0910017470,SC Ammwali,425629
FC18429,IN0910017473,SC Kertu,425546
FC18417,IN0910017474,SC Bidoli,425557
FC18428,IN0910028496,SC Kamal Pur,425543
FC18449,IN0910011366,SC Dikauli,332124
FC18458,IN0910011550,SC Klayanpur,332138
FC18451,IN0910011557,SC Ghorma,332130
FC18448,IN0910011560,SC Dandauli,332135
FC18454,IN0910011565,SC Kasipur Musa,332132
FC18463,IN0910011571,SC Sahpur Kathautiya,332142
FC18464,IN0910011572,SC Sonwa,332144
FC18452,IN0910011575,SC Gilaula,332133
FC18456,IN0910011582,SC Katha,332128
FC18447,IN0910011585,SC Chandarkha,332125
FC18450,IN0910011593,SC Fatuhapur,332140
FC18445,IN0910011595,SC Bardehra,332143
FC18453,IN0910011599,SC Godari,332134
FC18459,IN0910011607,SC Lengdigular,332129
FC18465,IN0910011609,SC Tulsipur,332126
FC18462,IN0910011611,SC Pipra Gosai,332136
FC18446,IN0910011617,SC Bhausawa,332131
FC18455,IN0910026562,SC Katar,332137
FC18468,IN0910011507,SC Bahadurpurwa Sukaiya Janki Nagar,332167
FC18483,IN0910011510,SC Patna Khargaura Bhaiya Purwa Kothar,332155
FC18475,IN0910011511,SC Kokal Rmgarwa,332171
FC18470,IN0910011512,SC Chakwa,332159
FC18484,IN0910011514,SC Rajapur Rani,332160
FC18469,IN0910026548,SC Bhangha,332150
FC18477,IN0910011518,SC Laxmanpur Kothi,332163
FC18466,IN0910011520,SC Amwa Itiwariya,332170
FC18485,IN0910011521,SC Rewaliya Bankatwa,332149
FC18471,IN0910011523,SC Godpurwa Hallajot,332154
FC18488,IN0910011527,SC Turasma,332162
FC18472,IN0910026550,SC Gothwa,332161
FC18473,IN0910028256,SC Hariharpur Rani 1 Gaddipurwa,332148
FC18467,IN0910011532,SC Amwapur Akbarpur Pachpakari,332168
FC18480,IN0910011535,SC Parsa,332151
FC18486,IN0910011536,SC Shivgarhkala,332157
FC18479,IN0910011539,SC Naubasta,332152
FC18489,IN0910011541,SC Vargi Varga Balu Purwa,332169
FC18474,IN0910028258,SC Hariharpur Rani 2,332165
FC18482,IN0910011543,SC Patijhiya Nathuniya Mod,332156
FC18478,IN0910011545,SC Machrihwa,332153
FC18481,IN0910011547,SC Parashuram Pur Avdhoo T Nagar,332158
FC18487,IN0910011548,SC Tikuiya,332164
FC18492,IN0910011361,SC Chainpur,332196
FC18502,IN0910011362,SC Kolabhar Majgwan,332187
FC18496,IN0910011508,SC Ikauna Dehat Chaubey Pur,332194
FC18504,IN0910011509,SC Lalpurkhadra,332180
FC18499,IN0910028248,SC Katra 1,332185
FC18490,IN0910011516,SC Basbhariya,332181
FC18506,IN0910011517,SC Madara,332200
FC18500,IN0910028250,SC Katra 2,332192
FC18503,IN0910011519,SC Kotwa,332178
FC18515,IN0910011524,SC Veerpur,332190
FC18493,IN0910028252,SC Dharampur Dhobha,332198
FC18509,IN0910028254,SC Patkhauli Kala  Ram Katel,332199
FC18513,IN0910011526,SC Tandwa Mahanth,332182
FC18501,IN0910011528,SC Kharchbiran Mishr Bankati,332189
FC18507,IN0910011529,SC Manohara Pur Matkhanwa,332177
FC18505,IN0910011530,SC Lambuiya,332176
FC18514,IN0910011533,SC Tilakpur,332195
FC18497,IN0910011540,SC Jaichandpur Katghara,470542
FC18498,IN0910011542,SC Kailashpur,332193
FC18495,IN0910028260,SC Ikauna 1,332175
FC18512,IN0910011544,SC Semgarha,332191
FC18494,IN0910026552,SC Gopalpur,332188
FC18534,IN0910011359,SC Manvariya Bhoja,332217
FC18519,IN0910011360,SC Bhagvanpir Bhaisahi,332228
FC18526,IN0910011491,SC Hardatnagar Girant,332208
FC18527,IN0910028230,SC Jamunaha  Dawrkiagow,332210
FC18533,IN0910028232,SC Main Centre  Muglaha,332215
FC18522,IN0910011493,SC Devra,332205
FC18530,IN0910011494,SC Khavan Kala,332213
FC18518,IN0910026542,SC Belri,332227
FC18525,IN0910011496,SC Gopalasaray,332207
FC18523,IN0910011497,SC Emliyakaranpur,332209
FC18532,IN0910028234,SC Malhipur Kala Aakar,332216
FC18531,IN0910028236,SC Mahru Murtiha Jamunahi,332214
FC18516,IN0910011499,SC Balapur,332225
FC18524,IN0910026546,SC Gauspur,332206
FC18529,IN0910011500,SC Kathra Mafi,332212
FC18517,IN0910028238,SC Bargadhi Dewraniya,332226
FC18528,IN0910011501,SC Kalkalva,332211
FC18538,IN0910011502,SC Raniseer,332222
FC18536,IN0910011503,SC Rajapur Puraina,332220
FC18520,IN0910028242,SC Dadura Galgal Kotiya,332229
FC18537,IN0910028244,SC Rampur  Kairatipurwa,332221
FC18521,IN0910028246,SC Dandekuiya Hariharpur,473840
FC18535,IN0910011505,SC Nasir Ganj,332218
FC18540,IN0910011506,SC Shikari Chauda,332224
FC18562,IN0910011364,SC Purebale,332255
FC18559,IN0910011365,SC Parsiya Raja,332243
FC18545,IN0910011367,SC Bhagwan Pur,332245
FC18556,IN0910011368,SC Medhakiya,332249
FC18546,IN0910011551,SC Chailahi,332252
FC18548,IN0910011552,SC Durga Pur kp,332262
FC18553,IN0910011554,SC Katkuiya Kala,332260
FC18551,IN0910011555,SC Jamuni Kala,332235
FC18555,IN0910026554,SC Madhawa Pur,332250
FC18564,IN0910026556,SC Shahpur Bargadawa,332251
FC18563,IN0910011563,SC Ram Pur Devman,332239
FC18557,IN0910028262,SC  Center Raniya Pur Motipur Kala,332234
FC18569,IN0910011567,SC Titihiriya,332253
FC18554,IN0910011569,SC Laxman Pur,332261
FC18558,IN0910026558,SC Padwaliya,332248
FC18566,IN0910011577,SC Sirsiya,332237
FC18560,IN0910011579,SC Parsohana,332244
FC18541,IN0910011581,SC Aggapur,332257
FC18547,IN0910011587,SC Chilhariya,332236
FC18552,IN0910011590,SC Jokhawa,332254
FC18565,IN0910011597,SC Shivgadh Khurd,332240
FC18544,IN0910011603,SC Bhachakahi,332242
FC18549,IN0910011605,SC Ekgharawa,332258
FC18568,IN0910026560,SC Takiya,332238
FC18543,IN0910011612,SC Balantpur Basant Pur,332256
FC18561,IN0910011619,SC Piprahawa,332246
FC18550,IN0910011621,SC Gulara,332241
FC18542,IN0910026564,SC Bakawa,332259
FC21473,IN0910017501,SC Dhebaroa,405062
FC21481,IN0910017505,SC Pardeiya,405064
FC21474,IN0910017508,SC Kharikaura,404943
FC21485,IN0910017564,SC Talkunda,404945
FC21482,IN0910026456,SC Parsa,404942
FC21475,IN0910017567,SC Khurhuriya,405065
FC21479,IN0910017574,SC Mohankola,404941
FC21470,IN0910017576,SC Audahi Kala,404946
FC21483,IN0910017579,SC Ramnagar,405063
FC21476,IN0910017581,SC Kotiya Bazar,404940
FC21484,IN0910026458,SC Ramndei,404944
FC21480,IN0910017586,SC Mudila,405066
FC21477,IN0910017588,SC Mahadev Bujurg,404947
FC21471,IN0910017591,SC Basahiya,404938
FC21478,IN0910017937,SC Main Centre,404930
FC21492,IN0910017526,SC Golhaura,404248
FC21491,IN0910017528,SC Ganguli,475347
FC21494,IN0910017566,SC Gulriya Raja,475348
FC21503,IN0910017653,SC Pakrdeeha,402673
FC21495,IN0910017654,SC Haraiyanankar,402671
FC21488,IN0910028265,SC Basantpur Main C,402668
FC21506,IN0910017658,SC Sekhui,404249
FC21496,IN0910017660,SC Kohari,402675
FC21501,IN0910017663,SC Narkataha,402669
FC21502,IN0910017666,SC Navelwa,475351
FC21507,IN0910017667,SC Supa Raja,402674
FC21497,IN0910017670,SC Kolhua Bujug,404250
FC21490,IN0910017673,SC Chetiya,402676
FC21498,IN0910017675,SC Main Centre,402398
FC21486,IN0910017679,SC Agdengwa,404247
FC21493,IN0910017681,SC Gonhadeeh,402670
FC21500,IN0910017684,SC Nagariya,475352
FC21504,IN0910018147,SC Rainajot,402679
FC21505,IN0910018149,SC Saukrauli,402678
FC21499,IN0910018151,SC MAU,404251
FC21512,IN0910017556,SC Bijaura,405554
FC21520,IN0910017559,SC Gopiya,405559
FC21526,IN0910017562,SC Sahepara,405546
FC21513,IN0910017821,SC Bijawar Badhai,405562
FC21522,IN0910017826,SC Navdeeh,405553
FC21508,IN0910017829,SC Betnar,405556
FC21530,IN0910017839,SC Sikta,405543
FC21510,IN0910017843,SC Bharvatiya,405563
FC21524,IN0910017846,SC Ramwapur Jagatram,405557
FC21531,IN0910026488,SC Tetari,405560
FC21525,IN0910017881,SC Sahana,405542
FC21516,IN0910017884,SC Dhanohari,405565
FC21527,IN0910017890,SC Sarothar,405564
FC21509,IN0910017915,SC Bhanwapur,405540
FC21514,IN0910018167,SC Biskohar,405550
FC21515,IN0910018169,SC Chitahi,405558
FC21523,IN0910018170,SC Patkhauli Nankar,405567
FC21517,IN0910018172,SC Divlideeha,405561
FC21534,IN0910017502,SC Bahadurpur,404920
FC21548,IN0910028566,SC Pipri Karim Pur,404916
FC21544,IN0910017510,SC Madhwanagar,404914
FC21536,IN0910017565,SC Bajha,404924
FC21540,IN0910017575,SC Dharampur,404925
FC21541,IN0910017577,SC Dulha Sumali,404907
FC21535,IN0910017582,SC Baiznathpur,404912
FC21537,IN0910017583,SC Bhagnwapur,404911
FC21545,IN0910017585,SC Main Centre,404905
FC21547,IN0910017589,SC Narkul Bazar,404910
FC21539,IN0910017592,SC Debiyapur,404921
FC21546,IN0910017594,SC Mohanjoot,404915
FC21549,IN0910017595,SC Ramjannagar,404913
FC21542,IN0910017598,SC Kakrahawa,404918
FC21543,IN0910017921,SC Madhubeniya,404919
FC21533,IN0910017926,SC Amagayghat,404923
FC21562,IN0910017551,Sc Hallaur 1,405586
FC21570,IN0910017552,SC Main Centre,475359
FC21578,IN0910017554,SC Vasachak,405581
FC21571,IN0910017555,SC Mehi Hardo,405569
FC21572,IN0910017820,SC Parsa Imad,405595
FC21577,IN0910017823,SC Tilgariya,405589
FC21575,IN0910017828,SC Pipra Ramlal,405604
FC21555,IN0910017831,SC Bhaderiya,405607
FC21552,IN0910017841,SC Barhani,405598
FC21569,IN0910017844,SC Mahuwara,405591
FC21563,IN0910017848,SC Hisamudeen,405578
FC21568,IN0910017850,SC Khaoria Raghubeer,405606
FC21560,IN0910017855,SC Dhaurahara,405575
FC21574,IN0910017858,SC Parsas Husen,405597
FC21561,IN0910017864,SC Gardahiya,405579
FC21554,IN0910017871,SC Bayara,405582
FC21567,IN0910026490,SC Khantara,405573
FC21553,IN0910017893,SC Barhni Chapha,405570
FC21551,IN0910017895,SC Auratal,405601
FC21565,IN0910017900,SC Kadirabad,405585
FC21566,IN0910017917,SC Kanchanpur,405584
FC21559,IN0910026500,SC Chauramafi,405603
FC21556,IN0910018168,SC Bhanpurrani,405577
FC21586,IN0910017515,SC Kharsari Bazar,405068
FC21581,IN0910017520,SC Bhadokhar,405069
FC21593,IN0910017601,SC Pachberwa,405083
FC21582,IN0910017604,SC Dupheriya,405076
FC21579,IN0910017606,SC Bajrabhari,405082
FC21590,IN0910017620,SC M C Itwa,405086
FC21587,IN0910017624,SC Kotkash,405070
FC21594,IN0910017626,SC Parsa Dewaichpar,405084
FC21580,IN0910017640,SC Bayari,405079
FC21589,IN0910017646,SC Malhwar Bujurg,405073
FC21583,IN0910017647,SC Jigina Thakur,405072
FC21591,IN0910018141,SC Mudila Barai,405071
FC21597,IN0910018143,SC Semari Khankot,405077
FC21584,IN0910018145,SC Katela Garbi,405067
FC21613,IN0910017544,SC Tariya,404482
FC21609,IN0910017545,SC Main Centre,404479
FC21599,IN0910017549,SC Babhani At Lalpur,404492
FC21607,IN0910017748,SC Maghwan,404484
FC21612,IN0910017755,SC Rewanankar,404491
FC21610,IN0910017760,SC Masina,404493
FC21611,IN0910017806,SC Ramwapur,404494
FC21604,IN0910017812,SC Karjahawa,404481
FC21601,IN0910018161,SC Harkauli,404483
FC21600,IN0910018166,SC Bhaishawa,404487
FC21633,IN0910017524,SC Rithiya Bazar,404501
FC21616,IN0910017527,SC Bankegao,404502
FC21632,IN0910017529,SC Pedari,404513
FC21617,IN0910017530,SC Bedauha,404497
FC21618,IN0910017655,SC Bhusaula,404508
FC21628,IN0910017656,SC Marwatiya Bazar,404507
FC21622,IN0910017661,SC Kalnakhor,404514
FC21630,IN0910017662,SC Nagwa,404500
FC21624,IN0910017664,SC Kashideeh,405608
FC21615,IN0910026474,SC Arji,404499
FC21626,IN0910017668,SC Mahuinankar,404512
FC21629,IN0910017669,SC Masaicha,404505
FC21619,IN0910017683,SC Dhamaura,404506
FC21623,IN0910017685,SC Kadja,404498
FC21627,IN0910018148,SC Main Centre,404495
FC21634,IN0910018150,SC Teekur,404510
FC21631,IN0910018152,SC Nasirganj,404496
FC21658,IN0910017511,SC Senuri,405520
FC21646,IN0910017512,SC Guarabazar,475257
FC21659,IN0910017517,SC Teliyadeeh,405499
FC21656,IN0910017600,SC Pharenda,405515
FC21640,IN0910026460,SC Bilauri,405519
FC21647,IN0910017605,SC Horilapur,405503
FC21645,IN0910017609,SC Gaurdeeh,405512
FC21641,IN0910026462,SC Dadwa,405495
FC21637,IN0910017612,SC Barikpar,405501
FC21649,IN0910017613,SC Karhi,405497
FC21648,IN0910026468,SC Kankati,405500
FC21657,IN0910017622,SC Rudrauliya,405492
FC21642,IN0910017631,SC Deobhariya,405522
FC21644,IN0910017638,SC Dhobha Mustahkan,405525
FC21643,IN0910026470,SC Dhobha,405506
FC21652,IN0910017648,SC Latera,405494
FC21636,IN0910026472,SC Badhya,405504
FC21673,IN0910017533,SC Sikari Bakhariya,475243
FC21665,IN0910017538,SC Harivanshpur,475241
FC21672,IN0910017541,SC Semrahana,475239
FC21661,IN0910017686,SC Barwa,475232
FC21666,IN0910017698,SC Karuwawal,475234
FC21668,IN0910017700,SC Mudila Adai,475236
FC21662,IN0910017706,SC Bhelauji,475233
FC21664,IN0910017712,SC Dharmauli,475240
FC21663,IN0910026480,SC Bitpara,475244
FC21671,IN0910017726,SC Rasiyawal Khurd,475242
FC21660,IN0910017730,SC Baniyadeeh,475231
FC21689,IN0910017543,SC Nachani,402392
FC21679,IN0910017546,SC Gauri,402379
FC21678,IN0910017547,SC Chitauni,402396
FC21682,IN0910017548,SC Jogiya Bujurg,402383
FC21686,IN0910017550,SC Main Center,475353
FC21676,IN0910017750,SC Bharma,402388
FC21691,IN0910017752,SC Ramnagar,402397
FC21694,IN0910017758,SC Sakatpur,402378
FC21680,IN0910026482,SC Gidhaura,402380
FC21695,IN0910017764,SC Sighwal,402374
FC21693,IN0910017777,SC Ramwapur Dubey,402373
FC21683,IN0910017782,SC Kapiya Shukla,402386
FC21697,IN0910017789,SC Smogra,402376
FC21685,IN0910017795,SC Katholwa,402385
FC21692,IN0910017798,SC Ramwapur Bhaiya,402393
FC21681,IN0910017800,SC Jeewa,402387
FC21688,IN0910017804,SC Mithwal,402372
FC21674,IN0910026486,SC Asnar,402382
FC21699,IN0910017811,SC Tigorwa,402381
FC21677,IN0910017814,SC Charthari,402389
FC21675,IN0910018160,SC Bangawa,402391
FC21696,IN0910026496,SC Sikta,402394
FC21690,IN0910018162,SC Pathra Bazar,402390
FC21687,IN0910018165,SC Manikaura Nankar,402384
FC21714,IN0910017535,SC Pipra Pandey,404770
FC21716,IN0910017536,SC Shahapakari,404778
FC21701,IN0910017539,SC Bargoraja,404771
FC21707,IN0910017542,SC Hanumangarhi,404784
FC21703,IN0910017690,SC Belwa,404777
FC21700,IN0910017694,SC Ahirauli,404780
FC21715,IN0910017704,SC Sekhui,404787
FC21712,IN0910017732,SC Main Centre,404768
FC21708,IN0910017735,SC Haridashpur,404785
FC21717,IN0910017736,SC Shivpatinagar,404783
FC21706,IN0910017738,SC Gharwashpar,404788
FC21705,IN0910017742,SC Dhensa,404779
FC21713,IN0910017744,SC Pikaura,404790
FC21710,IN0910018155,SC Madhukarpur,404769
FC21723,IN0910017532,SC Gaura Bazar,405493
FC21733,IN0910017534,SC Shohrathgarh,475256
FC21726,IN0910017537,SC Madarhna Janobi,475248
FC21727,IN0910017540,SC Mahtha,475249
FC21719,IN0910017691,SC Chatahari,475251
FC21724,IN0910017693,SC Khunuwa,475246
FC21732,IN0910017696,SC Ramwapur,475255
FC21721,IN0910026478,SC Dattpur,475253
FC21722,IN0910017708,SC Gadakul,475254
FC21720,IN0910017722,SC Chilhiya,475252
FC21728,IN0910017734,SC Manghariya,475258
FC21725,IN0910017737,SC Luchuiya,475247
FC21729,IN0910018156,SC Mhmudwa Grant,475250
FC21718,IN0910018157,SC Bagulahawa,475245
FC21730,IN0910018159,SC Palta Devi,475259
FC21747,IN0910017503,SC Sohas,404791
FC21744,IN0910017506,SC Sajani,404810
FC21741,IN0910017569,SC Main Centre 1,475354
FC21737,IN0910017573,SC Gangadharpur,404796
FC21746,IN0910017593,SC Sekhui,475358
FC21740,IN0910026492,SC Mahulani,404802
FC21742,IN0910026494,SC Main Centre 2,475357
FC18585,IN0910018208,SC Peetpur,392678
FC18575,IN0910018335,SC Imaliya A,392629
FC18586,IN0910018337,SC Ram Nagar,392858
FC18581,IN0910018342,SC Kusuma,392576
FC18580,IN0910018345,SC Koriyyarawatpur,392752
FC18572,IN0910026271,SC Bandipur,392606
FC18570,IN0910026273,SC Aliya,392718
FC18576,IN0910026275,SC Imaliya B,392642
FC18577,IN0910018369,SC Kajikamalpur,392593
FC18583,IN0910018375,SC Mustafabad,408192
FC18571,IN0910018399,SC Bambhaura,392523
FC18591,IN0910018407,SC Tihar,392492
FC18593,IN0910018411,SC Williamnagar,392779
FC18587,IN0910018416,SC Rojaha,392536
FC18578,IN0910010845,SC Kakraha,392653
FC18574,IN0910010856,SC Dehliya,392558
FC18592,IN0910026376,SC Tikra,392468
FC18579,IN0910010861,SC Khegesiyamau,392615
FC18588,IN0910010866,SC Sahadatnagar,392474
FC18589,IN0910010874,SC Saidapur,392664
FC18582,IN0910026380,SC Mirjapur,392846
FC18573,IN0910010975,SC Baseti,392505
FC18590,IN0910026400,SC Semrahan,392733
FC18618,IN0910018177,SC Tambuar Main Centre,396791
FC18597,IN0910018182,SC Bhadfar,396811
FC18599,IN0910018227,SC Fulpur Goniya,396815
FC18613,IN0910026241,SC Shahpur,396809
FC18603,IN0910018242,SC Kuti Supauli,396805
FC18601,IN0910018247,SC Khairri Patti,396802
FC18615,IN0910018249,SC Sonsari,396808
FC18610,IN0910018251,SC Rahiya Shivpur,396801
FC18611,IN0910018258,SC Rehar,396804
FC18608,IN0910018259,SC Mudila,396800
FC18605,IN0910018265,SC Marsanda,396807
FC18594,IN0910018270,SC Aurangabad,396795
FC18612,IN0910018515,SC Samodidih,396814
FC18614,IN0910018519,SC Sirkira,396803
FC18606,IN0910018526,SC Matuwa,396806
FC18617,IN0910018527,SC Tambaur Dehat,396792
FC18616,IN0910018530,SC Sumer Dih,396798
FC18595,IN0910018534,SC Behta,396797
FC18602,IN0910010948,SC Kusepa,396813
FC18600,IN0910010957,SC Kathura,396799
FC18630,IN0910018204,SC Manpur,393641
FC18635,IN0910018209,SC PPC,393650
FC18641,IN0910018210,SC Terwa,393600
FC18628,IN0910018351,SC Kanduni,393609
FC18621,IN0910018353,SC Bhurkundi,393644
FC18637,IN0910018359,SC Ramabhari,393570
FC18620,IN0910018363,SC Bhadesiya,393614
FC18634,IN0910018367,SC Masenamau,393580
FC18640,IN0910018371,SC Sukhawakala,393551
FC18626,IN0910018386,SC Hasnapur,393630
FC18636,IN0910018395,SC Puraini,393562
FC18624,IN0910018397,SC Gobardhanpur,393637
FC18625,IN0910026283,SC Gurera,393635
FC32335,IN0910018409,SC Quteebadulla,2063153
FC18642,IN0910026284,SC Tikra fp,393588
FC18638,IN0910010847,SC Sarwahanpur,393638
FC18643,IN0910010850,SC Tikra Mch,393596
FC18639,IN0910010852,SC Shivthana,393613
FC18623,IN0910010863,SC Devkaliya,393572
FC18632,IN0910010865,SC Marsanda,393647
FC18633,IN0910010872,SC Maruchhi,393619
FC18619,IN0910010877,SC Bambhaur,393604
FC18622,IN0910010976,SC Bisenda,393607
FC18666,IN0910018194,SC Samasapur,395016
FC18660,IN0910018197,SC Kuuchlai,395041
FC18655,IN0910018199,SC Jarigawa,395002
FC18668,IN0910018309,SC Sarosa,396615
FC18649,IN0910018313,SC Deverikail,395031
FC18669,IN0910018317,SC Terwa,395036
FC18659,IN0910026263,SC Kursi,395078
FC18653,IN0910018319,SC Gondlamau fw,395035
FC18658,IN0910018320,SC Kunera,395007
FC18647,IN0910018321,SC Bakcherwa,395028
FC18664,IN0910018323,SC Rasoolpur,395038
FC18663,IN0910018327,SC Ramgarh,2021526
FC18667,IN0910018329,SC Sandana,394999
FC18644,IN0910018330,SC Amtamau,395011
FC18651,IN0910018332,SC Garhikherwa,395077
FC18656,IN0910010820,SC Kakarghata,395018
FC18661,IN0910010823,SC Mareli,395012
FC18654,IN0910010825,SC Hindaura,395080
FC18648,IN0910010826,SC Dehelara,395015
FC18652,IN0910010828,SC Gauriya,395037
FC18665,IN0910010836,SC Saholi,395039
FC18650,IN0910010840,SC Fatehpur,456722
FC18657,IN0910026394,SC Kalli,395009
FC18671,IN0910018212,SC Armi,395232
FC18683,IN0910018214,SC Koraiya,395220
FC18676,IN0910018419,SC Bishnu Pur,395213
FC18677,IN0910026292,SC F W,395081
FC18673,IN0910026294,SC Barosa,395234
FC18685,IN0910018429,SC Mumtaj Pur,395228
FC18689,IN0910026296,SC Paitla,395218
FC18684,IN0910018436,SC MCH,395094
FC18680,IN0910018445,SC Katesar,395235
FC18678,IN0910026308,SC Gurdhapa,395223
FC18691,IN0910010885,SC Pokhra,395221
FC18672,IN0910010887,SC Badelia,395211
FC18681,IN0910010889,SC Katiyara,395217
FC18690,IN0910010891,SC Pipra Ghuri,395233
FC18692,IN0910010893,SC Reechin,395207
FC18686,IN0910010895,SC Narharpur,395216
FC18693,IN0910010897,SC Salarpur,395222
FC18675,IN0910010902,SC Bhadewan,395208
FC18687,IN0910010904,SC Navi Nagar,395219
FC18688,IN0910010982,SC Nevada,395230
FC18694,IN0910010984,SC Selumau,395226
FC18718,IN0910018218,SC Suraicha,395251
FC18707,IN0910018219,SC Kanhamau,395255
FC18698,IN0910018222,SC Basantpur,395253
FC18700,IN0910026310,SC Bhitauli,395247
FC18711,IN0910026312,SC Magraura,395262
FC18713,IN0910026320,SC Nyorajpur,395252
